cost:RealisticUsageScenario;response time:RealisticUsageScenario;POFOD:RealisticUsageScenario;lower bound confidence(response time:RealisticUsageScenario);upper bound confidence(response time:RealisticUsageScenario);alpha(response time:RealisticUsageScenario);ContinuousProcessingRateDegreeImpl:Server1:CPU;ContinuousProcessingRateDegreeImpl:Server1:HDD;ContinuousProcessingRateDegreeImpl:Server2:CPU;ContinuousProcessingRateDegreeImpl:Server2:HDD;AllocationDegreeImpl:Allocation_Assembly_FileStorage <FileStorage> <FileStorage>;AllocationDegreeImpl:Allocation_Assembly_Packaging <Packaging> <Packaging>;AllocationDegreeImpl:Allocation_Assembly_MediaAccess <MediaAccess> <MediaAccess>;AllocationDegreeImpl:Allocation_Assembly_MediaManagement <MediaManagement> <MediaManagement>;AllocationDegreeImpl:DecoderInstance_Allocation;AllocationDegreeImpl:LogAnalyzerInstance_Allocation;AllocationDegreeImpl:LogCollectorInstance_Allocation;AllocationDegreeImpl:AlertHandlerInstance_Allocation;AllocationDegreeImpl:AgentInstance_Allocation;AllocationDegreeImpl:Adapter_DetectionInstance_Allocation;Util of Server1 CPU;Util of Server1 HDD;Util of Server2 CPU;Util of Server2 HDD;Util of Network LAN;Candidate ID;
115926.82537320346;1.6742742381319888;3.9945033284083387E-5;0.0;Infinity;0.95;5.705167762695011E9;2.85199423933782E9;1.8632872621852198E9;2.0400479339639735E9;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);NaN;NaN;0.024707000940187296;0.006905174862725683;0.03648206672093468;1;
150692.18993412462;12.36779679966706;3.613258428836197E-5;0.0;Infinity;0.95;2.6827595027488823E9;4.97452114958696E8;7.203386492859426E9;3.2422534938150955E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);0.01651358192322372;0.02748758374523652;2.609415382437419E-6;NaN;0.30302924755538807;2;
264386.76018891385;11.407408479341969;3.0770259298651403E-5;0.0;Infinity;0.95;9.215105683409456E9;2.4886409321066465E9;8.250678329184799E9;5.284232950495786E10;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);0.0027478247691518076;NaN;0.0026117627813170285;2.7040376156228785E-4;0.33713722746453967;5;
110430.65626675807;5.358410076284963;3.858693526115342E-5;0.0;Infinity;0.95;4.914170723297711E9;2.3569302349611278E9;2.287873027819493E9;5.013466392939005E10;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);3.4816736884657473E-6;NaN;0.01897659714907396;2.629210726943221E-4;0.16694096259170466;6;
226890.91917548585;5.359810018174057;3.161079475433315E-5;0.0;Infinity;0.95;6.318952686630934E9;2.732172568600756E9;8.647108591734789E9;5.0588288551803566E10;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);2.9446051894588265E-6;NaN;0.005478838550224685;2.9185846458634757E-4;0.18074415909198682;8;
117563.23397900662;21.13012562600997;3.649342698974767E-5;0.0;Infinity;0.95;3.323985833616783E9;1.368205802869963E9;4.353563098316991E9;4.76293361546339E10;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);0.0074884125340289875;NaN;0.004825471882203836;2.941548451416143E-4;0.477639901042455;18;
157211.22929836847;0.3399619357229756;3.252164458100726E-5;0.0;Infinity;0.95;2.6009183648973517E9;2.769274233979753E9;7.719830254993879E9;7.150880780172808E9;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);NaN;NaN;0.006162018410626913;0.0020372423864044586;0.005729849923371;19;
232129.09009871027;5.529478899488018;3.145289488892811E-5;0.0;Infinity;0.95;8.645819227023245E9;2.2143302323286166E9;6.669453446224107E9;3.1211407443444626E10;Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);0.0029913920747890455;NaN;0.0033108553462782853;4.604948772771733E-4;0.18901782755706653;27;
128980.20825339493;0.6040609995090153;3.6548700590777194E-5;0.0;Infinity;0.95;5.627760510275273E9;1.6776644708020663E9;2.8109200399510546E9;1.2295734987410114E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);0.007964527034870494;0.008123551506083793;NaN;NaN;0.008864094281240242;30;
96727.78220713105;6.483114317514017;3.855404053310085E-5;0.0;Infinity;0.95;2.9371718923563347E9;1.0036677786878973E9;3.351346921452402E9;2.508560438544533E10;Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server1 (ID: _t8rcYHlPEeSGtbTG2d9Ipg);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);Server2 (ID: _dH4W0Lg3EeSNPorBlo7x9g);0.01503862437409531;0.013554732473517794;NaN;NaN;0.19357379193576207;31;
